,user_id,gender,education,birth
8764466,6536810,,,
8423621,10281598,,,
4444793,7687833,female,,
7894520,623795,,,
9438718,7204979,,,
3394641,1937149,,,
3123623,1550730,male,,1995.0
8901148,3735336,,,
8972299,1767696,female,,
7723221,6291154,,,
6054602,2792441,,,
9462354,6484561,,,
1459512,6109697,,,
1851114,6885390,,,
640916,5587989,,,
2499798,5066257,,,
3465326,9801240,,,
8359929,4443158,female,,
3793513,5256302,,,
5202435,6687887,,,
612670,8770380,,,
359332,7750522,,,
8859656,4825879,,,
4618731,6610226,,,
7187337,5673667,,,
1571090,1347324,,,
9187533,9725321,,,
8438986,5775237,,,
9069637,3730394,,,
6002737,6706119,,,
3066631,7014178,,,
687432,2609401,,,
7126249,4212545,female,,1990.0
3775665,5599091,,,
6067096,3834843,,,
6588833,704970,,,
3254881,9938815,female,,
2208619,849839,,,
2506275,5812258,,,
4929467,2968885,,,
9100942,5702567,,,
6586401,6886169,female,High,
1253196,2985643,,,
625976,511787,,,
3801913,9287503,male,Master's,1994.0
7453391,8020689,,,
843227,1642155,,,
7862719,8214189,,,
398427,2401529,male,,
8174578,6413118,,,
8656418,6976545,,,
1410611,4904683,,,
4852664,5555250,,,
5474650,9078568,,,
1407043,9047480,,,
1186308,1774732,,,
2252411,3943492,,,
8157681,8486658,,,
2175387,5794572,female,,
3022119,2882473,male,,
5434537,2075812,,,
1422980,5446287,,,
3809239,1165305,male,,
8352460,1760357,female,,1997.0
6093499,7785249,male,,
3276238,5368167,,,
3766234,10010085,,,
6131334,232062,male,Bachelor's,1993.0
174358,10313875,,,
3877519,4808345,,,
8543881,10174885,,,
4885422,10060461,,,
3181322,7705795,,,
1019496,4888461,,,
5406915,6354589,,,
5641939,7048004,,,
86970,5008653,,,
8290000,8300836,,,
7737620,10312960,,,
3198718,6454488,,,
3927679,8275173,,,
643871,160190,male,Bachelor's,1992.0
8355326,6702557,,,
3081719,1911649,,,
7346667,168464,,,
4420095,6484655,,,
8991805,4434509,,,
3005852,6019912,,,
2470839,6883697,,,
5733744,9713975,,,
923438,5235958,male,,1995.0
3052188,2866376,,,
9318011,6604809,,,
666906,8843193,,,
5496754,5742469,,,
2541185,3865472,,,
7724170,8005354,,,
6311403,9925507,,,
6983214,6394490,,,
3483840,189880,male,Bachelor's,1981.0
9057803,4087792,,,
7387614,8673474,,,
4184226,4535376,,,
6711096,4097602,,,
1427812,3366888,,,
2126957,5330061,,,
4665049,3676712,,,
8173452,4604518,,,
2345167,8104670,,,
5408877,9722589,,,
7209738,2685081,,,
6515242,8750553,,,
6694914,7128795,,,
4191878,7171777,,,
3647004,1593679,,,
3932553,6253574,,,
5079958,2983371,,,
3456317,4769238,,,
4471944,2512140,,,
1718910,7209160,,,
1494966,5045507,,,
2613322,3700505,,,
6328313,8057710,,,
432878,9915538,,,
6345221,6045513,male,,
6354268,814117,,,
366752,10049323,,,
6182183,5104274,,,
7680722,5653747,,,
228786,436489,,,
4659530,4523111,,,
5322495,6169109,,,
4117351,3297961,,,
1141795,8178103,,,
9141801,3690142,,,
7307956,6161253,,,
7794752,5208370,,,
6006394,2610121,,,
2844369,7736428,female,,1998.0
9033993,4553664,,,
7454727,10204089,,,
6787145,108819,,,
2464008,5576039,,,
5520085,4577676,,,
7270405,3813443,,,
4235624,9966900,,,
3139190,7744136,,,
4472998,4518740,,,
1618617,168936,male,Bachelor's,1993.0
3463730,7022240,,,
7272131,6599643,,,
3860493,6445534,,,
4306017,6833644,,,
7612402,1905528,,,
1594135,9927527,female,,
2820004,7058813,,,
7644644,5675337,,,
5893739,5575926,,,
9255068,1737221,,,
9068475,1565594,male,,1994.0
7805888,3721976,,,
5279212,4335098,,,
3076347,3010980,,,
5828222,6671838,,,
4446908,831634,,,
5084231,10348571,,,
5855131,1196136,,,
9155327,6116148,,,
4284062,5041,male,Master's,1987.0
933151,1139172,male,,1993.0
3132731,6851335,,,
6447223,5557338,,,
4613614,8254224,,,
6836832,2917357,,,
2473986,1921846,female,,
1587408,8776326,,,
44330,4142042,,,
8656824,7812345,,,
8829678,4978988,,,
3126426,6389130,female,,
5825828,2519438,,,
311484,8223510,,,
9596075,8852201,,,
6887449,7381837,,,
7305025,1082653,,,
8905417,524537,,,
4524413,10015294,,,
6548156,3177163,,,
5654738,8461006,,,
543252,3112165,,,
7516641,2785308,,,
1756359,9548166,,,
6499670,2557551,,,
5217162,954094,,,
2732449,1412574,,,
3224987,10208896,,,
4693921,1464821,,,
4105766,4212959,female,,1989.0
7682435,8604947,,,
5316974,6974508,,,
7554614,6060514,,,
577233,9880970,,,
8305435,3917446,,,
1136165,8813902,,,
3368120,8217182,,,
3744575,3981481,,,
6484219,7023148,,,
6078881,3205445,,,
1888460,9011196,,,
1016064,9263660,,,
7301233,5019251,,,
5745891,9879777,,,
9343330,8824468,,,
9436136,2727579,,,
3162093,5654192,,,
7521898,1499309,female,,1998.0
8250056,1584885,,,
7465527,8181895,,,
4188841,1942177,,,
2816647,1308013,,,
7016495,1518057,,,
3345948,1059205,female,,1994.0
3184213,2159796,male,,
5616101,4211230,male,,1989.0
9095670,6893166,,,
5680473,853163,,,
7527891,1469510,,,
8299708,4387439,,,
5448380,5314616,,,
4211516,9918780,,,
3069566,1718379,,,
7928039,6520204,,,
9610565,2619004,,,
5800077,9974422,,,
3152265,9446938,,,
7780928,1980168,female,,
907059,8106828,,,
6376771,8589122,,,
5035859,9957943,,,
1969138,2802218,,,
8167284,4369661,male,,1997.0
2526153,8944667,,,
8776117,5933413,,,
1938789,2350009,,,
8057941,2332429,,,
4979679,6551505,,,
2190568,804635,,,
7313146,4837654,,,
2151315,5795829,male,,
8162862,6952260,,,
2287712,2360955,,,
4257161,5652914,,,
2748519,8443783,,,
3633469,9369236,,,
8082163,2600811,,,
4506709,186888,female,Bachelor's,1992.0
8155329,4514858,,,
8931508,4230227,male,,1992.0
8445937,7410439,,,
1184210,8612731,,,
5460953,6188566,,,
2740603,5197898,,,
7718058,7843353,,,
7541262,3953712,,,
319834,1784912,,,
6193927,4651276,,,
8563326,2175293,,,
7843899,6803982,,,
277019,583101,,,
4140836,2189929,,,
6668090,2435791,,,
8211757,8281867,,,
4131468,6835163,,,
7908726,4506401,,,
4957955,146102,male,Bachelor's,1992.0
2223539,5889247,,,
5121299,1650986,,,
4988901,1678516,,,
7686742,5658148,,,
7987214,4932818,,,
1303514,6804455,female,,
119427,9023062,,,
7519740,8240308,,,
6588099,9829569,,,
5470172,1337968,,,
156231,10175069,,,
2828368,747023,,,
9222810,8410245,,,
1069974,8799070,,,
6399065,5559726,,,
3863518,1290743,,,
9179466,6217919,,,
8322781,2465903,,,
2997404,1779511,,,
6339276,6155912,female,,
690563,8118401,,,
2765442,6407100,,,
8147608,1424457,,,
1543962,6409517,,,
1964337,5032817,,,
8381675,207574,female,Bachelor's,1990.0
5781907,9739819,,,
8213030,10359267,,,
5771045,1389218,,,
37739,2932041,,,
9053079,6189991,,,
4940621,1478291,,,
6991739,262492,,,
6922305,5225131,,,
2340492,10307667,,,
3592756,1357326,,,
2172347,482772,,,
4196012,4117178,,,
8226563,2546272,,,
520043,4780561,,,
8899421,574336,,,
8245885,4894884,,,
1155946,1371515,female,,
8031607,8864427,,,
9373532,9041076,,,
571902,665370,,,
8044129,9665823,,,
8528862,5140682,,,
6918425,8885320,,,
9102646,8640967,,,
1217637,4093633,,,
4880559,1695261,,,
9613365,7557804,male,,
6895215,10310839,,,
4894936,5784670,,,
3689440,2098852,,,
6478230,7066947,,,
7605869,1048327,,,
4018035,8423625,,,
34767,8305440,,,
1338873,5593065,,,
3937627,4730983,,,
2777430,6316186,,,
4649733,8300309,,,
2306649,4087120,,,
3971906,1414199,,,
3106427,3021855,,,
4556177,2531274,,,
635348,6315988,,,
7971702,9235015,,,
4139415,10139564,,,
2866412,4294939,,,
4632576,9770630,,,
6512640,4366353,,,
6674746,3709392,,,
3682704,874050,,,
3848948,7378132,,,
354707,10014121,,,
6788318,2180819,,,
8302047,8340239,,,
1349369,2846268,female,Associate,
2672559,1843944,male,,
8553442,5968891,,,
602217,1076779,,,
9492106,5926924,,,
2520447,9447661,,,
9014737,2285259,,,
961395,8426285,male,,
8478739,1637058,,,
5073817,2759558,,,
6008172,5762521,,,
7077784,3533999,,,
3350702,9273005,,,
8885048,6928929,,,
8044685,165625,female,Bachelor's,1992.0
2238365,221690,male,Bachelor's,1981.0
4632737,10033430,,,
3194129,8965287,,,
2188427,7581574,,,
6182135,5026874,,,
4964856,1736503,,,
3838804,137531,female,Bachelor's,1991.0
6846413,9153958,,,
1628335,6622737,,,
2814106,7355811,,,
6062225,5671242,,,
8179523,4685720,,,
7569911,1294921,,,
5395826,8072187,,,
5979012,7394954,,,
4389427,5528570,,,
8814615,10024581,,,
6020160,5699231,,,
8635256,1642534,,,
2248306,7024691,,,
1844104,5291389,,,
8344481,8824515,,,
634903,5600788,,,
5516984,9467875,,,
4275676,6400121,,,
5818102,9947833,,,
4107069,6307959,,,
4204648,8534179,,,
6933410,3667333,,,
8855598,8151078,,,
570488,8679769,,,
2523082,3782067,,,
5756890,8192179,,,
8025021,7919426,,,
3008398,10341512,,,
4091789,666815,,,
303960,5604909,,,
4345232,1833605,,,
4282344,7636722,,,
905644,5643628,,,
7956348,3599209,,,
4935870,3855290,,,
7015446,10067252,,,
5338137,1971312,,,
965155,4596890,,,
4919921,7362282,,,
8557281,2138492,,,
6618725,339779,,,
2242736,7920890,,,
9483412,1273123,,,
2121118,5632860,,,
3295976,8303770,,,
7484890,10327898,,,
5315880,5217308,,,
4809156,2996954,,,
5897232,1150727,female,,1994.0
8053093,4529228,,,
7574736,9601721,,,
6253105,2788694,,,
3942298,2233384,,,
5154501,6978410,,,
7783931,7144368,,,
5874997,4458923,,,
2128181,7423261,,,
4940104,561691,,,
8354534,5427957,,,
9225321,2252848,,,
5683006,5324363,,,
6849710,4563971,,,
442327,5551540,,,
6311522,10122307,,,
8562797,1314293,,,
7177441,9328597,,,
1907694,601404,,,
5253511,1370854,,,
8448264,985246,,,
7320454,6918255,,,
8711667,8963374,,,
3379429,6851188,,,
5007166,1998931,,,
4505783,9080487,,,
6579466,5393768,,,
5595435,9860266,,,
5350905,3227792,,,
1276898,2376049,female,,
6684239,9552393,,,
3642589,4493239,,,
4250607,4810513,,,
6762005,8765012,,,
3291653,730570,,,
7736426,8361160,,,
3924579,2795973,,,
7106261,658614,,,
761374,5683217,,,
5319683,1304309,,,
7839435,9525581,,,
1128129,5370814,,,
7901268,1864796,,,
7190471,619070,,,
8935890,1275430,,,
3518584,8339317,,,
8182916,10365120,,,
4747505,473382,,,
5619282,9544630,,,
1393990,7227278,,,
3348505,5534405,,,
1079537,4615472,,,
7793656,3201970,,,
8561073,8760092,,,
5780209,6793019,,,
679753,10142595,,,
6076831,10030644,,,
6531737,6053960,,,
6559982,2782965,,,
5592468,4877466,,,
6849097,3445171,,,
8505305,5981070,,,
1225969,8013834,,,
5289738,1567300,male,,1996.0
3062212,9796377,,,
8266660,9470091,,,
1393588,6548478,,,
4873374,10054658,,,
1571768,2474924,,,
2674967,6044744,male,,
3078633,6962180,,,
7675402,6789742,,,
1994618,5409822,,,
5211358,1326889,,,
1674728,3837949,male,,
7925323,1826204,,,
8226202,1936272,,,
3078431,6633780,,,
6514970,8306553,,,
1834295,9079387,,,
4113678,7387960,,,
5329466,7892510,,,
8553143,5487691,,,
6073195,3959644,,,
1681893,5700350,,,
2349407,5046671,,,
462841,9730947,,,
3506447,8196113,,,
7258907,4674641,,,
7190509,681270,,,
2765523,6537300,,,
6365695,10151919,,,
8392701,8960783,,,
9412748,4138175,,,
77901,9990449,,,
9074566,1680595,,,
1589922,2637327,,,
4397656,9291249,,,
7526706,9787309,,,
9539017,3953054,,,
6914006,1242320,,,
3115233,7958056,,,
2966564,489564,,,
9560367,9467349,,,
3289775,7985769,,,
9361739,9424674,,,
6229441,3681286,,,
7680720,5650547,,,
283304,1070706,,,
2702987,2424557,,,
427825,1218538,,,
4726964,6576064,,,
8909224,7082337,,,
9334707,4430816,,,
4145319,9941929,,,
9528213,5922451,,,
1201763,7767334,,,
4068670,2284207,,,
2184744,1159574,female,,
3420746,5567753,,,
8752176,6120799,,,
4578764,10344791,,,
77736,9719449,,,
3835411,4872120,,,
6308806,5528907,,,
4730313,1952265,,,
3197773,4936888,,,
7307567,5536053,,,
132606,563065,,,
862562,4074836,,,
6539894,9718561,,,
1763852,1712968,,,
163618,2167074,,,
3062658,110378,female,Master's,1989.0
4262917,5225117,,,
7309179,8319453,,,
304496,6466909,,,
8542120,7119885,male,,
1227872,814238,,,
5128029,2837197,,,
2255306,8799292,,,
7651580,7171938,,,
8121733,8723946,,,
645269,2616990,,,
8262521,2277491,male,,
415914,1443736,,,
8830309,5992588,,,
3522669,5052319,,,
405435,4274330,,,
117847,6276262,,,
5269646,8504856,,,
4968002,7130503,,,
7618792,2536129,,,
765063,1618018,male,,
7943379,1826207,,,
993430,1345052,,,
2582103,1602292,female,,
2362904,7544881,,,
5834271,6729840,,,
7634338,8658735,,,
3963191,7115197,,,
8333071,9854304,,,
4569706,5245876,female,,
1484092,6926701,,,
6585975,6197769,,,
7545228,150513,female,Bachelor's,1987.0
9450195,6273959,,,
9058111,4588192,,,
7677420,10257942,,,
3341570,4051404,,,
2191963,3230435,,,
2245162,1625291,female,,
8791948,2045425,male,,
6515941,9890953,,,
8813715,8555781,,,
7960612,409812,male,Master's,1990.0
2336864,4246467,male,,1994.0
6914963,2837120,,,
5449838,7847616,female,,
4819237,10057835,,,
5578416,1293064,,,
6695248,7844395,,,
5135860,6023398,,,
8920617,6063424,,,
9313871,9839408,,,
5590750,1780066,,,
1510044,10155509,,,
3736920,983672,,,
7253240,5231240,female,,1999.0
7671192,9898741,,,
7355946,5913465,,,
9522136,5825649,,,
1295931,4277054,,,
3814309,9875705,,,
1296508,5208054,,,
8359031,2690758,female,,
4111378,3418560,,,
8237122,10377881,,,
1495014,5122707,,,
1593901,9547927,male,High,
3881347,906746,,,
6053497,922841,,,
2836444,4472425,,,
6685553,1433994,,,
8708422,3399574,,,
559812,564968,,,
6593405,8682770,,,
1949921,795015,,,
8154420,2745058,female,,
3589121,5529725,,,
280404,6450301,,,
2293333,1711356,male,,
2749382,9853583,,,
7888740,1076794,,,
3937098,3877183,,,
5645442,2710805,,,
3903582,8216757,,,
5634910,5423203,,,
8312475,5557847,,,
8265971,8342491,,,
4207063,2213580,male,,
6927798,4376332,,,
4054872,9653526,,,
168957,1037875,,,
811961,9933027,,,
2740237,4610698,,,
461640,7772947,,,
8822043,2053787,,,
9095978,7522766,,,
8686325,6712758,,,
6272704,5551097,,,
5012589,1002532,,,
4206906,1960180,,,
5599445,6433824,,,
41977,10262441,,,
9561726,1423750,,,
7655072,2806339,female,,
4583218,7769792,,,
5690131,7086564,,,
913141,8211229,,,
1111616,8005010,male,,
5947075,4258749,,,
5639525,2881004,female,,
3239583,4450809,,,
9161522,6408513,,,
7804354,914776,,,
5425828,7934408,,,
6441453,5954737,,,
2131897,3455223,,,
8985824,4502108,,,
4623538,4678227,,,
5076148,6813558,,,
2137288,2265225,,,
8764843,7149210,,,
1682035,5928150,,,
6145797,4634664,,,
9440195,9774179,,,
6103564,4442453,male,,
5848457,10389730,,,
5756084,6706179,,,
3744649,4100081,,,
3529124,5750921,,,
1745504,1202765,,,
4609400,880624,,,
170462,3816275,,,
5910192,2703339,,,
3698337,7064457,,,
7977553,8952016,,,
3762886,4404085,,,
6495911,6481750,,,
9058596,5368392,,,
7019841,7364857,,,
900434,6932825,,,
3908831,6804758,male,,
299759,8724908,,,
7686781,5720748,,,
395394,7697328,,,
1452324,4228696,male,,1988.0
7107390,2598614,,,
3798963,4339503,,,
4523810,9032494,,,
9119704,6874770,,,
9172024,3911317,,,
8258236,5391290,,,
4695350,4104421,,,
7948047,9883407,,,
7269478,1991043,,,
8150900,7063857,,,
3317466,4000430,,,
2729237,6252373,,,
2550411,9231481,,,
7840712,1344582,,,
6588900,828770,,,
5598213,4451824,,,
6404379,4418927,,,
2765206,6026900,,,
7064315,965515,,,
9169232,9317514,,,
150576,403069,,,
4529928,9185895,,,
8573788,9853102,,,
3463226,6209240,,,
2407228,926035,,,
9364815,4493275,,,
3644897,8396639,,,
29070,8821638,,,
1809275,7500579,,,
6090972,3374849,,,
8236500,9358281,,,
4299325,5754843,,,
4956832,8727293,,,
4787776,7768150,,,
6425367,9327130,,,
4958436,1066902,male,,
4747965,1300382,,,
7173479,2446797,,,
1368658,5132874,,,
8529542,6233482,,,
2158394,7684757,,,
7386668,6958074,,,
7294157,3050649,,,
6493227,1817150,,,
3759818,9357884,,,
6691557,1408995,,,
97252,1864855,,,
8189575,1109532,,,
2711994,7741758,,,
2895580,2534948,,,
9117667,3451370,,,
2342625,3826270,,,
8338772,9335905,,,
5226465,6602495,,,
7742185,7948161,,,
5846930,7887930,,,
987812,1986650,,,
9469280,8120962,,,
3801071,7913303,,,
3319446,7206830,female,,
2822764,1491014,,,
8339098,9868705,,,
4267190,2089319,,,
9520568,3034849,,,
4248582,1206113,,,
2328950,798534,,,
8743404,1361998,,,
3151356,7959538,,,
1265550,3766045,,,
3140851,15937,male,Master's,1974.0
8336624,5677705,,,
3399354,10063549,,,
4377107,5046568,,,
3696418,3972857,,,
6577451,1824568,,,
7625191,3192730,,,
7164987,8658585,,,
4697420,7579821,,,
3922342,9375172,male,High,2000.0
2683289,9964545,,,
3046745,4073375,,,
3060613,7015177,,,
7058826,1861905,,,
9368971,1144676,male,,1990.0
2912330,263219,,,
1933743,4207208,male,,1988.0
876469,7113839,,,
3675798,9735846,,,
1851830,8223590,,,
492802,9551752,,,
1053047,265198,male,Bachelor's,1968.0
5976897,3860954,,,
4889892,7491267,,,
7369139,7965468,,,
811122,8563627,,,
3113875,5590256,,,
2316385,10269931,,,
3684188,3573650,,,
1591566,5578527,,,
4291299,2184042,,,
1860326,1990792,,,
1370046,7492074,,,
5510484,8674874,,,
9295265,8908438,,,
1653616,8796141,,,
8158733,10208658,,,
214910,7777086,,,
1800582,2770978,,,
1256310,8470643,,,
1425869,10316087,,,
7682567,8818947,,,
1475109,1827700,,,
1350288,4606668,,,
7447962,8979688,,,
2248544,7545891,,,
1652730,7191741,,,
1725619,8504761,,,
2640132,8316720,,,
1075839,8539071,female,High,2000.0
5648979,8895605,,,
4531121,820296,,,
8819831,8705382,,,
1401993,235480,,,
502838,6137554,,,
8581089,1693504,,,
4904555,1555872,male,,
8142100,2261652,,,
7863043,8742589,,,
6211640,4135879,,,
2177891,10046572,,,
7749785,97963,female,High,1995.0
5763402,8993180,,,
7022576,1621858,male,,
2712962,9318758,,,
8285354,116636,male,Bachelor's,1989.0
8228518,5990272,,,
9540041,5603654,,,
5486603,8967770,,,
5558487,8488448,,,
3449938,4168234,,,
7689821,510149,male,High,1995.0
6260166,4752695,,,
4049412,145326,male,Bachelor's,1992.0
3791344,1433302,,,
1613995,2624135,,,
289304,1036707,male,,
5541442,10127443,,,
1679920,2182150,,,
3743832,2492481,,,
6491001,8442749,,,
9052180,4747391,,,
8606272,3771318,,,
421461,588737,,,
592408,5025777,,,
8681133,8216357,,,
7543242,7149512,,,
8541016,5340485,,,
8496295,766067,,,
4175480,10043138,,,
1814271,5720980,,,
7460489,9787294,,,
546693,9093965,,,
6620134,2773979,,,
9408196,6498306,,,
7211311,5506681,,,
3708112,3201860,,,
4097873,807016,,,
2175796,6455772,,,
4128983,2533363,,,
7058247,866305,,,
1676484,6664949,,,
5457763,639566,,,
5109622,2251584,,,
8841323,4340190,,,
5509399,6734074,female,,
6063683,8204842,female,High,
1131819,1292102,,,
4708882,6529859,,,
8878720,6435486,,,
5468218,8401167,,,
6747824,5106008,,,
3750558,3918882,,,
8267662,786492,,,
657319,2609792,,,
7116037,7149543,,,
87943,6573653,,,
8753361,8216999,,,
7322568,125656,male,Bachelor's,1993.0
7049159,5993103,,,
1776191,2216170,male,,
4622299,2377627,female,,
5538283,4828043,,,
7374821,7370069,female,,
8918655,2602824,,,
5881329,4975924,,,
235459,1601294,male,,
4115425,10296560,,,
3123449,1266730,,,
4448191,3023634,,,
1114934,3270211,,,
5143262,8442599,,,
9243230,2021819,male,,
5242617,3372451,,,
866926,1053837,male,,
2822417,876814,,,
1919565,277806,male,Bachelor's,1982.0
35740,9893240,,,
5167693,9046813,,,
1418720,8452686,,,
3802244,9829703,,,
9297465,2235640,,,
5359279,7358593,,,
2882180,133142,male,High,1998.0
8037691,8988630,,,
5573159,2540463,,,
6958269,4977428,,,
2811741,3193211,,,
2819705,6574613,,,
8343192,6550915,,,
4367069,8438166,,,
1415541,2862086,,,
4595927,8873594,,,
1054909,3690798,,,
4874858,2216260,,,
9207947,3574643,,,
6905492,7373847,,,
9239583,6159818,,,
7549028,6774913,,,
305796,8756909,,,
2721614,3587572,,,
2249948,9873291,,,
2194548,7808235,,,
7124502,1045545,,,
3033954,2547075,,,
4590177,9312593,,,
8957523,7518689,,,
3829802,5531318,,,
2551138,10424881,,,
7268896,1024043,male,,1997.0
2002391,8445424,,,
2653184,9943732,,,
9417540,1841176,male,,
5512592,1859075,,,
2895364,2159148,male,,
7285476,8912445,,,
969056,780491,,,
1013415,4802660,,,
8176369,9506718,,,
2122932,8746060,,,
2953877,9769961,,,
4613198,7530624,,,
5016971,8603532,,,
1787536,1093776,,,
5586521,4985265,,,
8620291,6959931,,,
5313940,1767108,female,,
7261299,8716441,,,
8631298,5284533,,,
8419780,3876398,,,
7406203,9566077,,,
4840497,5347446,,,
4530651,10372695,,,
8488125,7544060,female,,
348771,10157719,,,
6831584,4451830,,,
7783117,5827168,,,
5266590,3159656,,,
2094333,850050,,,
8908247,5505737,,,
3401653,3877550,,,
7238551,515434,,,
1932484,1841208,male,,
9030521,8839063,,,
3655564,6022880,,,
6565800,2450766,female,,
7931191,1581205,,,
1033022,7392784,,,
5504420,8605473,,,
1582776,704526,,,
6498566,658151,female,Bachelor's,
965635,5367490,,,
4437900,6086032,,,
3050727,337176,female,Bachelor's,1990.0
5969676,1586753,,,
6616452,6826778,,,
795740,2666824,,,
5097288,1770774,female,,
445871,1232341,,,
8397531,6838984,,,
8671132,1291956,,,
1065024,139870,female,Associate,1994.0
8987821,7892108,,,
9181458,9636919,,,
3890058,5630755,,,
8474937,5540457,,,
8779602,1536214,,,
4438323,6766232,,,
5282755,10262498,,,
5383724,7981381,,,
5904787,3978128,male,Master's,1982.0
53144,8857643,,,
8650559,7357544,,,
2401227,939614,,,
698457,885403,,,
6613449,1665578,,,
3045088,1054775,male,,
1964847,5850017,,,
4271410,9432519,,,
7321113,8163655,male,,
1115952,5113811,,,
6043325,4287438,,,
2045326,9792505,,,
3109502,8431255,female,,
2597322,7044302,,,
7952180,6642808,,,
2716774,5550171,,,
7756124,710564,,,
5586316,4656665,,,
2681339,6613345,,,
5979149,7672754,,,
4815393,3571035,,,
580590,5387975,,,
3282394,5592568,,,
5479248,6603969,,,
1562058,6499122,,,
5842121,9880329,,,
8514793,1539872,,,
1559449,1963522,,,
1747467,4708365,,,
1723090,4241561,female,,1988.0
8216416,5892870,,,
336790,10241514,,,
1612181,9897330,,,
3559279,5885244,female,,
1045764,8592186,,,
3417753,274753,,,
3395130,2762949,,,
7905326,8919796,,,
6673925,2106592,female,,
5435935,4653212,,,
7138493,4568155,,,
6762115,8945812,,,
310741,6839310,female,,
5078060,10109958,,,
8462991,5679250,,,
362141,2083123,,,
4614103,9051624,,,
1049366,4510797,,,
8104897,327744,male,Bachelor's,
2637648,4125720,,,
4222221,7748698,,,
352219,5795321,male,,
8036250,6466830,,,
5340654,6348912,female,,
1254429,5252643,,,
5466503,5448567,,,
3086434,10050449,,,
9014765,2339259,,,
770067,10222018,,,
4830801,9306837,,,
81781,6331851,,,
7321713,9139855,,,
8935965,1395430,,,
5180478,10280023,,,
5698105,19678,male,Bachelor's,1994.0
2044537,8505305,,,
3431145,2652631,,,
5985826,8748513,,,
5927541,1552942,male,,1995.0
2816288,641013,,,
2919541,2371420,male,,
423843,4846337,,,
3680395,7325247,,,
4161469,6642536,,,
1136073,8664302,,,
2384632,3540210,,,
7027171,9570058,,,
3846879,3925332,,,
1868420,5650593,,,
9403240,8407301,male,,
9048499,8716066,,,
8928030,8502226,male,,
7249498,9088038,,,
3205685,8171489,,,
139943,2827466,,,
4092356,1667215,,,
2435095,7574864,,,
153005,4768069,male,,
1486257,239306,male,Bachelor's,1990.0
2699982,7768956,,,
6700685,6719996,,,
5627471,2849402,,,
1012631,3386460,,,
883198,8452046,,,
1129344,7450814,,,
7572598,5950521,,,
3035943,6050275,,,
3925246,4161173,,,
5510441,8605474,,,
2561026,6749484,male,,
5926169,9565541,,,
7261995,9857041,,,
4709507,7719059,,,
6662903,4082190,,,
2991035,1194310,,,
6868697,6089974,,,
6605852,9346576,,,
2130695,1315823,,,
3028903,4402474,,,
6646434,6646987,,,
1327271,6293663,,,
8549585,9647690,,,
1010097,9346658,,,
4610131,2119224,female,,
9518275,9511328,,,
9263777,6414422,,,
5075056,5056558,,,
8044398,10102423,,,
2258557,4149293,,,
6203114,9964277,,,
650167,681991,,,
1211434,3754032,,,
5915554,1607340,male,,
1800365,2406378,,,
5093781,6132973,male,,
5200593,3677287,,,
6387204,5836324,,,
3857916,1982334,,,
8499111,5704667,,,
8110330,9746944,,,
2697656,3838356,,,
7169308,5718186,,,
6239809,631688,,,
612853,9070580,,,
4858137,4685452,,,
4164406,1350537,,,
4435263,1499832,female,,1996.0
1301165,2727055,,,
156813,816473,,,
970458,3213891,,,
2507581,8097458,,,
9432209,6388778,female,,
958230,2856485,male,,
9431198,4765778,male,,
7023830,3981658,,,
478197,5197750,,,
2875128,8841740,male,,
4598104,2158995,male,,
8814794,10320381,,,
1090593,2741682,,,
3251567,4389815,,,
9214544,4587444,,,
8458873,8929447,,,
1309154,6191456,,,
2203446,2263037,,,
8264546,5862491,,,
7727712,3827559,,,
61682,2738845,female,,
6862647,6024773,,,
1425426,9590087,,,
1806445,2505779,,,
8757616,5208600,,,
765421,2199218,,,
1484891,8401501,,,
3251056,3403815,,,
2829124,2043023,male,,
6282157,1054499,female,,
6932850,2511333,,,
6084743,2914448,,,
5017004,8656732,,,
9179776,6717919,,,
3527357,2616121,,,
146755,4388668,,,
4333080,1649403,,,
370146,5622324,,,
7075104,9208316,,,
9141038,2165942,,,
2509510,970460,,,
7027706,3660,male,Master's,1973.0
5560132,865659,,,
7634060,8202735,,,
4289266,9119641,,,
6190094,8342675,,,
2592144,8594093,,,
2918926,1349020,,,
5384440,9152181,,,
6352288,7896714,,,
189134,4852078,,,
2540755,2891072,female,,
2764740,5278900,,,
670599,4900194,,,
7979141,1283817,,,
6108997,3322854,,,
6056179,5621041,,,
4078731,9324208,,,
2337605,5440667,,,
6307312,2845307,,,
7444073,2202688,,,
2934525,7643222,,,
4003407,4059414,,,
6462477,649141,,,
1446344,4294095,,,
7187021,5165867,,,
965588,5291690,,,
3571589,6348848,female,,
6443148,8880937,,,
175929,2645676,,,
1178963,9894120,,,
4372124,6709367,,,
3330467,5558202,,,
5139610,2043399,male,,
3525858,10411919,,,
3995158,10350411,,,
9437624,5427779,,,
8571131,5368702,,,
2856153,7174101,,,
7951628,5752208,,,
2850069,7043629,,,
3098457,10038653,,,
8786509,3029623,,,
515038,6397760,female,,
6943173,9939934,,,
3172034,1957394,,,
1516534,607511,,,
1135264,7184702,,,
8307318,6951246,,,
506949,2780759,,,
8263035,3190491,,,
9016708,5786059,,,
8985545,4047508,,,
1336866,2040265,male,,
388174,5573327,,,
2401782,1877214,,,
5323109,7175309,,,
4492382,6670147,,,
4083413,6973409,,,
2903860,6465417,,,
4098231,1446416,,,
2610526,9116904,,,
